file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/scenario_output/isFormSubmittable/isFormSubmittable_1.json,,,0,0,0
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/scenario_output/isFormSubmittable/scenario_2.json,o4-mini,stop,1714,6080,7794
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/scenario_output/isFormSubmittable/isFormSubmittable_0.json,,,0,0,0
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/scenario_output/isFormSubmittable/isFormSubmittable_2.json,,,0,0,0
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/scenario_output/isFormSubmittable/scenario_0.json,o4-mini,stop,682,6331,7013
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/scenario_output/isFormSubmittable/scenario_1.json,o4-mini,stop,1342,5560,6902
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/guide_0.json,gpt-4o-mini,stop,686,2786,3472
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/test_1.json,o4-mini,stop,740,5083,5823
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/test_0.json,o4-mini,stop,645,4955,5600
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/guide_1.json,gpt-4o-mini,stop,626,2885,3511
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/fix_2_1.json,gpt-4o-mini,stop,533,2477,3010
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/test_2.json,o4-mini,stop,724,5261,5985
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/fix_2_2.json,gpt-4o-mini,stop,690,1571,2261
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/guide_2.json,gpt-4o-mini,stop,125,2480,2605
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/fix_1_0.json,gpt-4o-mini,stop,443,2326,2769
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/fix_1_1.json,gpt-4o-mini,stop,533,2523,3056
./jsoup-jsoup/2323b/MANTIS-tests-10.bak-20260305-161935/jsoup-jsoup/Tag/test_output/isFormSubmittable/fix_2_0.json,gpt-4o-mini,stop,443,2438,2881
